t_s,poolPct
59.0,225.0
59.1,168.8
59.2,186.6
59.3,212.4
59.4,204.9
59.5,320.5
59.6,312.8
59.7,287.7
59.8,215.6
59.9,258.7
60.0,192.7
60.1,116.0
60.2,210.0
60.3,210.6
60.4,219.7
60.5,224.5
60.6,277.5
60.7,211.3
60.8,148.6
60.9,241.7
61.0,183.4
61.1,170.4
61.2,199.6
61.3,275.9
61.4,244.0
61.5,318.9
61.6,301.6
61.7,214.5
61.8,112.6
61.9,337.8
62.0,228.8
62.1,174.2
62.2,141.2
62.3,236.1
62.4,230.9
62.5,316.6
62.6,256.6
62.7,153.2
62.8,110.6
62.9,171.8
63.0,186.8
63.1,132.3
63.2,145.7
63.3,264.5
63.4,200.6
63.5,326.5
63.6,287.1
63.7,193.4
63.8,214.4
63.9,245.9
64.0,178.7
64.1,125.7
64.2,163.5
64.3,172.9
64.4,195.7
64.5,308.9
64.6,205.0
64.7,213.2
64.8,156.0
64.9,250.4
65.0,183.9
65.1,137.1
65.2,143.5
65.3,194.0
65.4,197.0
65.5,300.6
65.6,302.8
65.7,230.5
65.8,130.6
65.9,206.8
66.0,223.4
66.1,133.5
66.2,221.2
66.3,204.4
66.4,226.2
66.5,292.9
66.6,295.9
66.7,186.0
66.8,125.2
66.9,249.0
67.0,155.5
67.1,137.1
67.2,178.6
67.3,266.6
67.4,201.0
67.5,272.0
67.6,256.0
67.7,116.8
67.8,38.5
67.9,140.8
68.0,218.3
68.1,196.2
68.2,215.5
68.3,229.9
68.4,210.8
68.5,246.0
68.6,259.3
68.7,156.9
68.8,120.9
68.9,179.2
69.0,188.0
69.1,127.0
69.2,139.6
69.3,192.8
69.4,227.9
69.5,271.0
69.6,250.5
69.7,150.2
69.8,177.4
69.9,219.2
70.0,190.4
70.1,118.1
70.2,99.9
70.3,192.5
70.4,248.4
70.5,287.6
70.6,259.1
70.7,145.6
70.8,198.6
70.9,168.5
71.0,178.0
71.1,142.6
71.2,131.3
71.3,220.5
71.4,209.2
71.5,255.3
