t_s,poolPct
53.1,228.6
53.2,272.8
53.3,251.0
53.4,146.7
53.5,83.1
53.6,145.4
53.7,202.4
53.8,135.9
53.9,180.3
54.0,204.2
54.1,181.1
54.2,273.1
54.3,239.7
54.4,123.3
54.5,68.4
54.6,194.5
54.7,174.0
54.8,146.4
54.9,185.8
55.0,171.8
55.1,192.3
55.2,197.1
55.3,261.8
55.4,157.9
55.5,107.4
55.6,144.0
55.7,203.2
55.8,136.1
55.9,107.7
56.0,166.9
56.1,214.4
56.2,262.3
56.3,223.2
56.4,120.5
56.5,84.7
56.6,230.2
56.7,231.1
56.8,111.2
56.9,51.6
57.0,211.5
57.1,194.0
57.2,212.3
57.3,245.1
57.4,168.8
57.5,120.8
57.6,182.5
57.7,168.6
57.8,101.1
57.9,110.0
58.0,165.0
58.1,169.7
58.2,150.0
58.3,212.5
58.4,146.4
58.5,125.3
58.6,258.2
58.7,180.9
58.8,102.0
58.9,79.5
59.0,179.8
59.1,219.9
59.2,283.2
59.3,241.9
59.4,130.4
59.5,80.8
59.6,168.8
59.7,181.6
59.8,122.5
59.9,111.0
60.0,154.5
60.1,178.2
60.2,234.1
60.3,225.4
60.4,127.1
60.5,138.3
60.6,211.5
60.7,178.9
60.8,118.0
60.9,31.3
61.0,168.7
61.1,202.2
61.2,191.6
61.3,285.9
61.4,170.2
61.5,132.9
61.6,182.0
61.7,180.4
61.8,136.7
61.9,102.3
62.0,175.4
62.1,231.9
62.2,277.0
62.3,214.6
62.4,113.8
62.5,128.0
62.6,176.2
62.7,200.4
62.8,128.8
62.9,79.7
63.0,185.2
63.1,196.3
63.2,352.6
63.3,257.5
63.4,98.9
63.5,69.0
63.6,174.1
63.7,163.7
63.8,102.9
63.9,85.1
64.0,178.3
64.1,213.0
64.2,243.2
64.3,212.4
64.4,125.4
64.5,81.4
64.6,148.7
64.7,180.3
64.8,120.6
64.9,62.5
65.0,189.8
65.1,189.4
65.2,356.4
65.3,207.2
65.4,94.0
65.5,43.4
65.6,205.7
65.7,188.1
65.8,135.9
65.9,91.6
66.0,212.1
66.1,196.1
66.2,297.7
66.3,252.8
66.4,140.7
66.5,103.8
66.6,190.1
66.7,168.1
66.8,114.8
66.9,52.8
67.0,132.0
67.1,206.8
67.2,267.9
67.3,240.6
67.4,114.0
67.5,5.8
67.6,262.9
67.7,199.2
67.8,105.8
67.9,85.5
68.0,237.5
68.1,221.3
68.2,251.7
68.3,204.4
68.4,82.8
68.5,100.6
68.6,159.4
68.7,175.9
68.8,127.8
68.9,122.6
69.0,185.8
69.1,142.4
69.2,159.2
69.3,197.9
69.4,131.5
69.5,54.0
69.6,160.8
69.7,179.6
69.8,100.0
69.9,83.3
70.0,114.5
70.1,193.8
70.2,281.4
70.3,254.8
70.4,134.2
70.5,61.2
70.6,186.2
70.7,199.6
70.8,98.1
70.9,127.4
71.0,190.6
71.1,219.5
71.2,259.2
71.3,197.4
71.4,118.0
71.5,98.5
71.6,193.5
71.7,187.1
71.8,126.7
71.9,110.1
72.0,169.1
72.1,183.7
72.2,306.0
72.3,283.8
72.4,142.9
72.5,64.3
72.6,149.8
72.7,197.5
72.8,119.2
72.9,29.9
73.0,238.5
73.1,203.8
73.2,299.3
73.3,252.8
73.4,85.6
73.5,26.2
73.6,199.9
73.7,174.4
73.8,108.4
73.9,65.9
74.0,141.6
74.1,200.2
74.2,222.6
74.3,234.8
74.4,145.0
74.5,98.4
74.6,163.2
74.7,186.4
74.8,106.8
74.9,107.9
75.0,185.3
75.1,155.3
75.2,240.8
75.3,174.4
75.4,93.7
75.5,39.9
75.6,241.4
75.7,180.2
75.8,87.9
75.9,74.3
76.0,150.2
76.1,166.0
76.2,191.7
76.3,200.4
76.4,106.5
76.5,47.8
76.6,130.2
76.7,202.9
76.8,141.7
76.9,81.2
77.0,132.0
77.1,175.1
77.2,276.5
77.3,243.7
77.4,115.4
77.5,39.1
77.6,241.5
77.7,166.9
77.8,118.4
77.9,75.5
78.0,143.5
78.1,212.0
78.2,245.3
78.3,209.6
78.4,121.6
78.5,75.9
78.6,128.9
78.7,186.3
78.8,108.3
78.9,117.5
79.0,181.2
79.1,175.9
79.2,230.4
79.3,191.4
79.4,109.4
79.5,34.0
79.6,189.0
79.7,190.2
79.8,99.1
79.9,70.8
80.0,148.8
80.1,174.8
80.2,219.0
80.3,255.2
80.4,150.9
80.5,118.8
80.6,177.2
80.7,169.9
80.8,103.1
80.9,86.4
81.0,168.3
81.1,153.1
81.2,273.5
81.3,186.6
81.4,93.2
81.5,21.4
81.6,131.0
81.7,173.4
81.8,134.4
81.9,153.9
82.0,196.4
82.1,185.8
82.2,211.5
82.3,192.6
82.4,109.0
82.5,120.3
82.6,188.3
82.7,177.5
82.8,120.9
82.9,112.5
83.0,179.9
83.1,142.3
83.2,151.9
83.3,190.4
83.4,129.9
83.5,93.4
83.6,143.5
83.7,179.6
83.8,132.8
83.9,33.4
84.0,125.4
84.1,199.5
84.2,225.0
84.3,259.4
84.4,124.9
84.5,81.8
84.6,194.2
84.7,178.6
84.8,101.8
84.9,114.8
85.0,199.8
85.1,197.4
85.2,239.0
85.3,237.4
85.4,131.8
85.5,17.1
85.6,162.5
85.7,200.5
85.8,105.8
85.9,6.3
86.0,210.3
86.1,238.9
86.2,346.5
86.3,256.9
86.4,127.6
86.5,84.7
86.6,194.5
86.7,163.7
86.8,57.9
86.9,114.6
87.0,204.3
87.1,224.0
87.2,243.5
87.3,217.7
87.4,137.5
87.5,41.2
87.6,125.0
87.7,193.6
87.8,133.1
87.9,191.9
88.0,202.5
88.1,155.7
88.2,327.0
88.3,192.7
88.4,93.7
88.5,48.8
88.6,246.7
88.7,162.0
88.8,110.0
88.9,72.4
89.0,128.8
89.1,204.3
89.2,253.7
89.3,244.3
89.4,149.1
89.5,68.6
89.6,168.5
89.7,151.2
89.8,81.7
89.9,136.4
90.0,170.4
90.1,168.6
90.2,279.7
90.3,233.6
90.4,145.0
90.5,136.7
90.6,175.9
90.7,202.4
90.8,105.7
90.9,164.9
91.0,173.9
91.1,191.1
91.2,214.9
91.3,210.5
91.4,117.2
91.5,73.6
91.6,136.8
91.7,178.7
91.8,120.6
91.9,51.3
92.0,129.3
92.1,195.6
92.2,261.3
92.3,216.6
92.4,108.0
92.5,16.5
92.6,226.7
92.7,180.9
92.8,80.8
92.9,48.4
93.0,138.4
93.1,179.4
93.2,234.9
93.3,268.0
93.4,142.5
93.5,72.1
93.6,142.4
93.7,178.7
93.8,113.5
93.9,95.5
94.0,166.7
94.1,183.5
94.2,313.3
94.3,251.0
94.4,79.4
94.5,40.1
94.6,225.2
94.7,147.1
94.8,99.4
94.9,82.8
95.0,180.4
95.1,181.4
95.2,199.6
95.3,181.5
95.4,115.3
95.5,29.3
95.6,206.7
95.7,220.3
95.8,129.7
95.9,120.8
96.0,185.7
96.1,200.1
96.2,302.9
96.3,204.9
96.4,107.4
96.5,127.7
96.6,202.1
96.7,154.0
96.8,80.6
96.9,94.5
97.0,171.7
97.1,179.1
97.2,232.2
97.3,210.8
97.4,120.2
97.5,92.5
97.6,177.6
97.7,203.6
97.8,105.3
97.9,114.8
98.0,189.8
98.1,165.4
98.2,352.4
98.3,204.6
98.4,96.0
98.5,29.9
98.6,233.6
98.7,180.6
98.8,117.0
98.9,144.1
99.0,194.8
99.1,136.3
99.2,138.7
99.3,193.4
99.4,134.6
99.5,92.5
99.6,163.1
99.7,149.9
99.8,94.5
99.9,25.7
100.0,161.1
100.1,185.0
100.2,221.1
100.3,222.1
100.4,140.3
100.5,138.1
100.6,204.2
100.7,177.8
100.8,84.9
100.9,31.2
101.0,180.7
101.1,187.2
101.2,239.6
101.3,182.0
101.4,128.4
101.5,99.5
101.6,164.8
101.7,180.7
101.8,123.0
101.9,65.1
102.0,165.0
102.1,199.1
102.2,292.3
102.3,240.9
102.4,105.6
102.5,90.0
102.6,240.5
102.7,169.8
102.8,89.4
102.9,97.8
103.0,171.0
103.1,155.5
103.2,186.8
103.3,206.9
103.4,115.6
103.5,73.5
103.6,151.6
103.7,158.6
103.8,85.7
103.9,15.3
104.0,148.9
104.1,191.3
104.2,208.3
104.3,190.4
104.4,117.8
104.5,149.6
104.6,210.8
104.7,171.9
104.8,95.3
104.9,18.0
105.0,248.2
105.1,195.9
105.2,198.6
105.3,197.9
105.4,76.8
105.5,66.9
105.6,134.2
105.7,173.0
105.8,114.0
105.9,129.7
